car_id,target_reg
h24674210l,34.63407759782173
j-1003273K,69.19056356903862
i18120580r,41.77237569013269
t35781257E,48.53571059349668
S-7977049s,51.306357213271895
H10411834F,44.54708642238467
o29701218V,33.08693252863419
E-1304820y,33.03602345301636
V56226787D,39.69001438023456
I-9571675o,35.689050797329756
a-1832317K,33.03238987244186
H-9271579x,41.96952304300761
H15689477U,72.44331101893329
J-8699353u,47.48079768734171
S-6497022N,33.505096315472876
g11521087z,44.035887181110965
Q-1114187O,35.07299616429285
a-1510716r,33.107557808697635
G12673775u,70.59582878937749
V-1604890W,35.03938917197206
o-8858693p,32.974591913952054
F84870593a,36.31315210526184
j17532274g,50.644855639150435
l-1283385g,34.3088882661254
s-2062095H,34.497944148418405
X13157100E,33.198200367855186
h-2273764e,45.81592515972832
B-2140476J,45.761025931517636
p-8263041e,37.57183921558537
Y-1681893d,54.58038807489945
w-1017091K,33.34056007599358
M-1236720D,44.578954634339915
I-7194770x,33.527564901305134
m13987388S,34.769249670317855
w17315089Z,37.73122029847416
f-1380237E,37.03356493196552
P10499796W,43.202904783409565
l-1844181l,51.08377917408817
g13957568L,47.156678433446
R-5598576l,47.7442712709763
n59321309Q,34.58687178077747
R-1193631X,33.03602345301636
y-2178923H,33.25625859416852
m73284992F,36.94574543692599
Z-2537370X,75.35198697924744
t17276860j,48.423604658900715
y33047270r,33.55806673043959
b-9079908N,69.60618173829997
q92579907V,43.35258047362084
Z94669875T,45.56000614350063
M86375856k,55.81905049149936
c23067621B,33.3723422765663
L-1838617u,44.696784119692765
s-1063517N,33.03602345301636
x-1172003m,83.826760613674
Q10654514V,39.17925471698822
A-3425095J,38.114705706809545
F-1854480x,48.4183153915328
C-1953190j,32.974591913952054
l41267361i,45.8922448987388
N90091958O,38.00509114266126
z20306091J,43.31261589057743
F94970727I,49.02653096896707
M14830267a,36.405102430030695
i-1101173g,36.63318506880647
l-7821340d,46.03815379270816
I18827052n,34.45377942533465
Z14111948t,43.08789179022551
T17415608q,73.48720199045637
R-1068057n,33.601099550089764
K-8915465U,33.08693252863419
f-2804472s,43.95655710193465
v-1578970y,43.74766281008799
Q14003835G,46.477672530282824
W14646068A,68.09110686726888
o-1593719v,41.74089089485763
C-4941408C,51.37985056361013
x-9374675c,43.6664076158632
l12294446D,70.38642240489217
p15777006h,33.34550777214242
w-8656872Z,55.336545025913075
D66928361D,40.287332627945965
p-3553707D,38.48004856682138
M10807027o,35.682507577864044
g12484323a,32.73782109458633
Z-8212382G,56.92487876411085
u79013135M,42.27497090296253
m28011734J,38.53934210576165
C-2143786U,43.163561691228985
x-2141235A,33.18294098481138
b44994738S,45.21148352379522
J44930122W,33.9374183736397
g32852591N,67.27951098512354
G85830221c,44.843509615741
D10434254T,53.879827199383385
R-1143403S,34.89818705203185
N18887406C,33.03602345301636
v14387491a,45.00698654723147
a87403235S,45.180439479170815
I-1075712g,83.31272778578439
N-1087986g,72.77797046547506
y-6871732c,43.49336578386338
A96730234u,43.25321469137821
a22064292L,63.405223448674555
j-1774967Z,48.09908819531705
T83338145S,47.50776213748058
i21617445N,54.446646296153645
p-1641833m,33.88970955070445
z14656246B,48.68515816846334
G-1211626R,80.47628284964686
X12788823V,79.3323240163381
c-1552425b,34.75475025546328
w-2122585e,34.240503870185826
x11964154C,34.459677816292654
t20645918R,52.776965792699826
z13283849d,33.43426178733019
h11730518w,42.79550275507775
G19948827y,58.01578048890214
r43274910O,33.03602345301636
e-9096071i,33.546849537618776
d-8576748Q,36.19721744394764
z91796444U,34.33814667354457
F12654866z,47.65216782370307
w-1757702F,72.76940157249442
b-1234099Q,50.880888881236004
v21855739r,33.43009491289814
W-5904057t,34.33068458947296
e-9386234g,63.8117832708626
Q42074100L,38.46858600661552
g-4536331j,47.918665501268734
o65053979S,34.14758719912363
F-4400642b,33.73385175193621
X-2198546w,33.66149109612246
c11345351C,62.916638273563
M-4222158J,33.66149109612246
t-8913790b,33.21268804492894
h-1723876L,50.72709241990132
b11565616J,37.57183921558537
s-1143093p,36.12069349797244
F-1742867J,43.719525730656976
H-1333142D,44.15158411240932
h-2832462V,51.7664912350636
n46152009j,33.03602345301636
A41423630m,81.92914360807276
w23811317g,32.962800117270795
v-3129503S,46.785927522934294
V-2109665o,38.749814538943184
i10002840y,33.247519166904816
A12420027c,70.56807216244688
Q-1710310B,41.487522783608455
k-5059454A,46.47452205675966
P78941617w,66.85433519585281
X84104929Z,62.396733905456415
O-5258966R,34.10604419149712
W23785130R,66.5302440455574
k64987032M,32.45383579881576
r-1560829H,44.843509615741
O-1114284b,47.60226007204
I-2189520Y,49.0665825454489
z73740510r,35.01396702120002
F-5963184s,32.974591913952054
F93749838u,38.474336439966436
d13287541C,33.1368463550815
n12600427T,46.08521802050078
R22962581A,50.214206523636925
m14976299n,50.12370587263455
K25148748I,44.7546520417815
F17991047v,32.68841198351949
U10000525B,65.30613031837748
L-5185142t,41.71829223561896
E22476230A,46.45495461292969
y-1918667p,39.55338765374948
m-8421500s,64.582431858149
i-6826693r,36.569468353035504
Q-6236402F,32.68841198351949
H13796940X,48.500752852932614
b12824965u,44.26276687343616
f25057132A,46.46883283511639
q12615606N,47.76351101426029
N-2546914l,75.00039490097667
A-9042233M,49.99371878696537
b28088953J,33.67194866046645
y12090800r,34.369972330876955
m-3254742y,43.31030516047513
T11166103f,62.11212548338295
B-1904262o,59.37755986140016
d-1638909M,51.21338499270702
P20002659z,39.86758293898621
O21101068n,72.653534352852
I-2609382N,38.139456352379206
M18031243d,32.974591913952054
V81901707h,32.38387536054227
H-1873611C,35.48870455030567
I-4335350O,33.67194866046645
a-6685201O,34.073804156060646
S68517794A,45.00698654723147
a-5655175l,34.3830611037648
v16259071w,48.62110983672829
y21090823R,47.91980881058705
V16991777n,42.91191083287751
E-4001328d,38.07690277550847
o-3515102Q,33.3723422765663
j49593847v,35.05051433475426
m-1140624S,33.67194866046645
I96780719P,63.32383594668173
W16150857p,44.41197305963621
p10336196A,33.59025647530316
F-1966393f,35.20988074295726
R-5073928i,41.59225298134197
i-6078322g,49.786887793112065
R-1797279a,46.39181631521266
v-1632640v,51.7767705452577
b44358202J,67.85346065383885
v21606356V,44.35062856181643
a89412563P,33.694200179842916
C14874883N,56.156840985316975
j-2557842j,48.743872479197144
s-8312774q,34.7034787993867
Q83650998M,35.226260616070746
v-1742723N,51.850969108228895
S15039720Y,48.264319268323824
X-1387510G,42.86586029459429
H-2809672w,37.67626503430794
O16507727j,44.632773425023565
I-6505525c,50.437534305348514
E16516360g,44.58231137576819
r-3744124X,43.59486023891687
E-1660926L,32.974591913952054
W41114899Y,44.898068767778014
J-1224401g,32.62349283430115
z-4990028V,45.21148352379522
S17802902i,51.280871094168944
r-5223681u,38.30329170156355
y40186666v,33.06488558725843
X-7894537e,48.06536186016124
n18141460t,42.32005943482227
T-1846242d,48.81061106900396
l19641602B,33.435489213925784
Q20350184W,53.54508354037756
u19545404h,45.88513634403768
i-2125059a,33.30012871996114
u20670898G,49.218016168241554
E13629887e,52.71590428929869
j-8833751a,46.008607954050284
l-1270744J,34.369972330876955
a-1444445A,47.909692621127064
F13923646T,37.97470800237371
W15387724h,38.73191690019283
e10833227Z,76.67287249346836
O18707780M,33.128556887389514
s-1070927u,33.906951811067074
f13961290o,49.72364415606699
I-2258340t,67.40926423654732
Y-1108881y,38.44635105574987
C-2407162B,48.31518219210011
k-1021806U,38.52697768175731
B58815481j,33.34065986247039
Z-1497483y,54.400990632238575
m-2038148P,43.55479732292769
W20323505Z,78.30669907464718
h18172982Y,51.650627369983226
C-5107111N,34.0519639918339
T11570167i,33.397385829177686
E-2189846g,38.377084637037214
J-9051627R,50.00184722299145
k-1266231T,65.98773673362379
e-4843883N,42.1073697020436
V19603857b,38.222505661718905
a10075304B,73.41921234377274
j20806666W,79.07049998871102
p13183205N,33.03602345301636
F-1408164F,48.80076112655206
f16848135A,49.8550130936922
m18276402k,50.31598572973276
O-4852964p,49.02760232631405
p-1032774f,33.67194866046645
K-2141030h,33.34056007599358
x33340734F,50.99384301409814
A-5539031E,69.75048143735332
K-2121488X,33.03602345301636
S-2104296W,48.40164982422849
V-4730687q,34.33068458947296
m-1018494E,63.53367685264841
f12953922O,33.601099550089764
a15606967c,47.76055207357619
T-2050577H,34.55351178970313
l21058873t,33.59234935402759
S54991647N,34.55726344969021
O-1778305H,56.64671069265314
r-9019459m,67.06304336763053
J-1701327Z,34.69233052955453
W-1085488J,51.07310979439572
H29930196K,34.16383224447939
t17442755k,47.37499256679563
N16782443w,33.8118332452994
G83616598P,61.428538206700686
q-7529997V,32.974591913952054
m-2601611a,50.88694795842761
r69432919t,33.56423817417126
J85546174E,44.35320279086262
F-1506247r,34.935048427950356
Y21723655j,46.1337697048319
Q15261602W,45.050853617132304
M11261740O,45.73539451068383
K50534665N,38.647138470822924
Y-1015822T,54.916197388515
z-9596926C,60.695291542050434
T-8671431r,33.03602345301636
R-2077630y,47.407143531615304
I96387228J,34.935048427950356
z-9815533M,46.02440441105821
I15837837J,49.82233010354453
P56763603O,33.19827789414581
h-1396839K,33.43424720509619
r-1477676H,33.67194866046645
U42030492Z,33.517224667906156
h64108495H,33.14179722167677
l-8882948y,33.48838784698099
n-8099641m,33.694200179842916
f-1164209J,43.82640103767813
g-2072833K,33.780650324796824
R10631147V,35.44714206078195
d-1627526q,71.10880126309772
k-2116384m,54.32289160800159
y12532736D,40.79178062936964
S18268647a,33.75912404007966
D-1193769d,32.974591913952054
z49508882q,34.42929163214876
l13511253d,33.21268804492894
y11003726G,33.873264784363705
S55044905B,69.44074464896534
q-1419523q,75.05574083223938
i12167734p,56.757264398239094
n18966581A,39.410463143964584
s-2225812u,39.55338765374948
g99706283N,33.65533997845137
k-8065294L,57.3139422157046
D-3731198o,49.12683954262241
R-1511509a,45.59953326732818
W-1152410B,40.4073682418778
A-6746020J,50.42224419791803
i62564137B,58.30403972204672
V81342356X,40.48230270944675
m70884293y,51.91471510275694
T-1440241N,34.81849549738375
J16760665u,33.746336427515224
B30016393c,47.12755440214174
n10206436k,44.92122983353931
y15691728a,33.909852287093706
j-1923026R,34.267336244245485
p-2070685P,49.85518156720097
e22835001P,34.369972330876955
f-2044867Y,33.34221767344893
Q-1914888q,42.80442875552998
h-2696405T,43.02600552552622
G-1153171e,37.68591760035594
n-1502387M,55.0048298585569
y40441306G,34.267336244245485
B22246797F,58.12185248550023
s14991094w,39.352406920361894
a-1190397Y,34.045759474249245
i11542071C,52.59096977241635
l-2588047U,49.36933853210428
Q16201384v,37.624486061291634
w-7781882Z,33.03602345301636
s77766899D,43.87221017041402
z-1503313M,33.6866898991499
l52568818B,42.67029628480248
v-1508530W,71.75733109540535
m13083528W,34.01634906001554
z-1243195L,34.267336244245485
b18857695O,44.970060001559496
v-1905656K,48.23085180974866
P-6659279q,46.69496887446606
h13431746I,44.71056787514124
I71388786G,34.91709652094237
R-1701492N,50.57287211695023
y78999678J,59.53816667302047
a-1426275y,47.76364332010097
L84463953R,38.96086288414091
Z-2128621C,33.37494248605839
M18466047W,45.30565815003753
g21645452f,43.02600552552622
o-1663812b,33.77776414200234
Q-1984603t,39.49745657570636
q23501901h,45.76322888262528
d-5544396q,33.03602345301636
s-7084701f,49.94307838597088
g10084745U,34.55726344969021
D-9891385q,52.24138146526121
D11776354f,41.63481961833275
B18579200J,37.40030022520391
X73810314E,34.39157698178543
s-2223156w,45.29246816520733
D82568273x,33.397385829177686
k-1107234s,40.22576631478746
T-1805505r,64.39185037388259
u-5015974t,44.940303961562684
t-8201245H,33.43009491289814
X24084222O,41.57527833853436
K-1916013Q,34.88659633189098
J10576054I,48.06536186016124
g21476323Y,50.40536475488599
J22595982W,33.46061987456716
d15745111A,46.00597024659793
V20296571Z,35.37497324274396
t78589983m,38.91284936363355
R-6055154h,36.70863305486254
o-5397363T,57.924452664157734
y-1784222v,33.6866898991499
S-1513382W,41.438720223092226
g-5563252F,43.058040208593646
a-1166334r,45.618820735718096
Y21096922W,35.698809610108476
s10535398K,33.03602345301636
Z-5188222t,39.58192029917859
T22900577z,44.59215606864693
i10344980A,64.13402115432498
X-2263190K,32.974591913952054
a-2111343W,40.236120760661414
k-1183222H,33.17370773100001
x42906942Y,33.03602345301636
m16863308b,43.65063340041778
Z10247738u,40.035459051201855
i12798082E,33.3723422765663
C91514695x,53.622423107865984
h61870657i,45.06032320890746
C-8768079q,33.17370773100001
O-7894514e,57.795881490668464
Z-1926882U,56.83515981731218
N-3121550V,53.471913734349634
z-1254537O,35.686442856170416
u-1514787e,33.6866898991499
n-4360079R,44.51462250767513
O-2113046Z,45.00698654723147
d13819532H,34.42929163214876
d54261887d,34.369972330876955
P-2048739B,33.82834344111603
f-1825133R,34.141104591459886
q-9928373B,34.23208201750894
S29542128Q,65.83768697718833
J-1782910O,42.14889629097858
t17410389g,67.74309680753173
Z17995139Z,52.90990634339129
Z11671085y,45.90384723232272
D-7723622B,45.48097336974645
N-1539010p,42.955583125801645
u54154743P,47.9860707493718
j16845365O,42.44871951480624
k-1171716I,33.23869718089683
G81601770L,33.51998403231109
K-3529763Q,33.46463562594873
b-1404013d,33.03602345301636
O-1398534Y,33.91347892958697
l69679835h,38.816635260372266
G14568186a,53.496837482057714
a-9442555A,39.87151499109752
G-1689492g,34.431527905958184
W12690163c,35.400854680644144
l17843143j,33.6866898991499
Z76981204Y,35.87436223415471
b16524531u,46.718206503281905
P83526152o,43.31030516047513
z-4612131R,33.6866898991499
s50463458T,34.351928599519326
u12928592s,33.19827789414581
U-1897169L,69.87281852438267
j-1549044A,59.40405043520444
Q87875664U,71.86231909625177
q13885185m,31.672548667026664
C16715520C,33.5814155713754
T-1727751h,50.59186270785974
m27082215N,32.72444760886969
e-8788520s,34.2517659962233
v36899226P,38.92983943891252
Y-2254716H,45.21341186707877
D-3425990U,33.49407046104781
b-1050475p,48.14741445903005
w-1941558Q,51.5021137714883
d-1134540I,45.36302093587343
K30520180u,34.462930831383105
q71640430n,35.091811985635125
y10948537e,33.43424720509619
a16152476X,33.546849537618776
F-7462902B,44.17813387193089
t-3967937s,43.0519256971537
o-1118236T,32.38387536054227
g-1760425A,39.42766723705058
b-5227653R,49.90058150716493
h-7408890w,33.6866898991499
K70391511e,36.149632959169885
V13438854p,32.974591913952054
g-1740147b,33.03602345301636
J-1324072f,66.83728042983661
g53382924v,47.60507587452061
x33005281c,33.46061987456716
e24148786o,42.86586029459429
I-1503695V,48.80723943993919
E58388206y,48.1778637230371
y13484815Y,72.66293168000128
R-2027359R,34.989189069835156
Z17729553x,38.36472324062786
H-1512213s,34.15176355925513
V-1552956h,56.33629882428287
H15345413o,34.65800544891256
w17370680J,32.54612980167172
J15476551r,60.351610530853186
c-2250495g,34.19677351320762
Z17599412A,43.42776530453318
v57643253w,42.12022627997765
V-5494479D,52.45175546964074
g-1126074r,34.23989034039384
Z80579540o,41.67558668808733
c-7272329q,33.03602345301636
z21450941n,34.337563247481455
k-2034944s,47.416987672795045
B-1760099A,46.022258444973964
a61936474Y,32.38387536054227
k86159975d,33.37494248605839
A10692422a,32.68841198351949
r11362699a,34.045759474249245
B-5479705C,70.94820460200906
I98930031r,33.49663519137528
Z-1084098i,33.528650329705805
b55045663j,39.70650545116682
h10096493s,35.72832202406455
n13675758u,53.175589996608515
v-1469151Y,33.03602345301636
R21100020a,33.52606716501304
H-1226800z,33.848944340279346
l13980749p,56.27002114289368
D-1518430R,75.49033917911554
h13825532e,53.39800344363347
Q18803510e,33.411536921882295
w69467024a,33.03602345301636
a16149566K,49.60186787260347
R10923215L,33.77776414200234
H15481815Q,33.546849537618776
C-5040526N,48.30929729695154
m-2182440Q,33.24069362114322
P-4006382C,39.055839005033285
Y-2235574M,52.2944060025247
H-1070903M,33.469095936901056
w16163650F,55.22064302294437
I21674635Q,33.95830963405304
Q-4587219M,33.30012871996114
N10540578u,32.7985015476522
w-9916167W,40.18079759902588
g-1742741c,34.16383224447939
n-1575803E,46.47928948038256
N31059484x,67.46843425927113
H-1342764P,33.350105382817986
X58767632q,33.3027051723173
S20355997J,45.75513375189567
q30806358i,55.476924896964995
W-1775855Q,49.39059048206986
j92079780S,34.369972330876955
f63189062N,33.24069362114322
x-1205366S,38.36472324062786
H-1902314v,33.21268804492894
f10226409O,32.974591913952054
Q-4235244W,33.34056007599358
P-1715787u,33.529854536672175
x-1532496K,32.81065518105178
s-1076835x,34.1710303578356
m76785981z,54.08364612603403
u-3215458S,41.4585383696872
H-1919071i,70.9358881135345
p-1139197T,33.03602345301636
R95310344Y,46.28929198846708
e22646530u,47.33104138132247
o49311084b,34.0105052475127
x99598782E,33.537568247623916
Q-8465743r,50.40675664695977
K13600113i,34.21490462030479
x55379265k,33.03602345301636
F-1518753o,38.247979307566794
e-2020384H,43.97883684987294
n-4605215n,54.641755525147786
q-4584627S,65.93757288320704
O78712164p,34.89818705203185
j-1598707G,51.783114930618716
d-1282472g,64.18273627419745
h-2287342p,33.75912404007966
s-7266626x,43.20162538922429
z-2843006O,33.17619534864194
m21557315K,33.3019424526087
j18870600U,45.11535064683357
H-7836096t,34.0577165240083
k19151173f,47.6052224544818
g-1280182Z,45.29171542111692
d-6211776r,34.67114537971707
u-1590555V,49.06680395354334
c-1204255L,33.873264784363705
f-8810014g,33.3723422765663
S11009197l,33.43009491289814
g-2087791I,38.37348474797477
V12754137r,47.77478484218113
T-1769393Z,35.75060841237127
I-1117298r,78.71643217012829
P90790412Q,33.67687889954352
c-7401486X,33.55806673043959
A21009715v,37.85644804331866
P94512494l,34.369972330876955
J58385372M,53.23425502963526
z11059333N,47.98212884357243
r13675823Y,45.19974968059145
O23192334Z,33.03602345301636
h72663703o,76.52203989269468
u39852752H,52.33865655405568
y75359172F,72.83121658943817
C63413357V,48.49965978539642
H-2218041i,50.195151376800474
S12392431C,53.69605026090471
c10273234z,83.40073544839122
J-1675931Y,33.03602345301636
r15326588O,35.447464123128206
O22786315O,59.384693467739254
M14034762V,33.928543646718204
d-8796835F,62.5924425161005
L-1687146I,33.454541792497245
a16452738i,34.312924695174765
e-1589877h,32.38387536054227
w-2228220D,50.77638613441979
v73920097R,34.61182607844526
B10305712m,42.463101875560284
w17382345v,47.80528531926959
h86663077a,33.43009491289814
d-1261412O,33.43009491289814
N-3542587r,45.57032668117572
q-1127410X,48.971327453341196
m-1248909g,34.180571039122036
Z-1350437Z,31.719689526802238
G-7472388v,51.20030266209536
K18306053r,38.36472324062786
t-1389922J,47.476522840854145
w13418612e,37.99464627657769
d11818528X,34.71788887954477
v-4393931r,41.28955936011802
a15124892o,49.44601170196041
l36861534V,47.87117812034454
P21146775A,38.36472324062786
B-8559176x,48.687573786682385
s-1233979x,42.64141224777469
N50018445X,38.556154679741184
E-4220998I,47.832117856651585
D28621238x,54.126314225666086
r35592741h,33.43223981063089
S-2179649Y,43.77637409292393
H-1135423y,50.84444915774819
J97849965O,33.40095162202628
W21048865S,33.24069362114322
P10539613v,50.01035606318073
r-6268123s,37.7319844465173
A19893808P,34.369972330876955
c12458019K,44.035887181110965
r16624906R,60.243419156958026
s-1701601T,45.17408262966688
l-2073691v,61.824442061402195
s-1227750Q,34.59154607327821
n-1588210t,78.81139474042898
L-1950271Y,59.71508774312222
L45819441T,47.760813218586705
X-1102199i,48.148795172173514
Y42307620l,44.81373283864317
c11493622d,33.046875430451976
s74743326E,32.62349283430115
v92032706J,34.79337961945643
l40017744S,52.79317114975022
F-1561156R,33.03602345301636
F-3458483b,48.940591563442055
Q-1573004E,49.89826330896812
I18762244f,41.44345358594636
x61993910W,48.09243758135846
f70384121H,69.23692500100302
b34607341j,52.28717750284495
s-1544537d,44.10327273275766
T-2651777L,31.225162355404354
Z-1690934p,48.983185826881495
z-1383208d,48.692116036908004
F-2091675H,33.47679331187371
p-1026598C,78.07048445643771
C-5229733d,34.18967415838988
t-5863497D,34.369972330876955
F14893199L,34.24322376269919
E-9761828K,41.31451450757204
r-3626163O,45.21250429832212
D-1975819d,48.482315993606576
n86645963R,48.72960298031788
I-6482386t,34.433209281560885
z11959313t,49.986019534872575
d19312186N,59.166123572800956
C11156821F,44.21479587726798
z19283639B,49.60829924089916
D-1246382Y,33.21268804492894
D14445025c,33.67687889954352
j25666218Y,47.07875229901249
E13352088w,33.43009491289814
v44596260Q,40.37119916623221
c13976633o,45.295221471194225
z16908407t,34.369972330876955
P15083043i,39.269664492309936
p-7727399o,44.3805966288799
W-8604738y,38.95349367018907
J22352968u,44.05888816717734
G-7187279a,47.08306687682611
G-1183057B,46.89502522618856
E-1556800P,35.18898698096565
N16753727A,44.97932918161971
U-1860241R,38.30329170156355
f92515288W,33.43009491289814
q-1553054h,43.516920919224255
d-1766392g,36.73480355850474
z-9268730t,44.16742037758252
D-1137759f,34.81849549738375
Z22301798u,46.020462658852004
d-2160500k,33.397385829177686
f80644426f,34.74870658817005
u-1069219e,67.91659269476642
V70870192k,69.18232675969801
M15122410M,48.53670466797185
F19935095V,39.15407765721435
m92437987f,37.71527494495263
o-1720442f,45.976796709842695
Q-2043032T,38.62128866013323
k15728070F,33.37443409228124
i-4298300y,47.711424399950666
C-1549576C,53.420187828009766
w-8322851c,47.882135985088496
H-2195683Y,35.39722110006964
b20675115I,44.316233293133614
w14143210k,33.49692075299009
s17437438h,34.935048427950356
Q12901548n,46.917092619252934
I23394317X,33.56060459359676
S10630331i,38.10636122088842
N15239751A,55.68972712380025
t11482362Y,34.89818705203185
c-1160907G,33.435489213925784
t17520024W,55.057404050191735
G16918724z,45.66212855913841
T-5518367u,39.42766723705058
K-2047259i,33.43009491289814
e-2894582l,34.95750635330366
u-6774973B,34.5739563928973
U-1642617V,39.267220465008926
Z19453799u,33.40971173483934
V80070476Q,46.407823897400114
L-1777501Y,33.08693252863419
M-3275863u,44.27235429855287
D-1131723O,43.392304023153976
s12292138c,32.38387536054227
d-2073713s,34.351928599519326
U-1440005A,33.55806673043959
D17587481H,53.150130713820005
O-2089662s,39.81473588215063
l-1247871G,81.8432500227938
Q48397067x,38.36472324062786
G18135304s,41.254512243332876
s52741082h,53.15576522851686
R37055375H,58.43296741004263
t-1505206e,79.05802699996983
m-7073285w,33.03602345301636
e-1963742G,35.66900272279275
R41701461o,33.601099550089764
P-1572930P,73.03858389182281
m19821763X,44.24853410483123
D-5247175p,49.34061396798873
I-4491426o,33.3723422765663
c-5796367L,63.128423899761344
D68676642F,33.39797012944628
B87840170Y,46.517596793491954
E-1074824O,33.6866898991499
L-2105285X,51.39122992766885
A18722372t,47.46857507067961
t-1655791x,40.59401667068824
R26898137t,47.49259408403676
x73165245L,74.1075042768081
H10144433Z,41.94000389393171
o-9460824A,34.5322267720064
h-4056890V,33.88970955070445
S71464104w,72.97420165806084
Q-3414660J,54.00120172751541
D24219627Y,67.91329614773115
g-5564720R,50.7626100214798
g-5327257o,33.43009491289814
z16965935R,51.531311084155575
W-5886969z,48.30104872565971
Y61608416T,33.30012871996114
H-5193657t,37.41150732067841
r14798824O,50.46903765050203
q-1329704C,46.04493610527052
W-1162613s,41.50852010232259
q-1451412w,50.811684556544606
s10825773A,46.76164188125516
W-1322764B,33.879934079806624
C-1335407d,40.09114100103741
Q-1854633d,47.87117812034454
j12033464t,33.6866898991499
x-1653730E,35.794926140525924
L-1459492G,33.47679331187371
A18622071d,52.98899923016304
G12921056E,47.37499256679563
M17587699m,33.07384127614965
H11201074S,34.267336244245485
g61901962A,82.35695039603262
W-3006427Z,51.83159832696803
f21354327c,38.139456352379206
L-1435343R,33.59234935402759
K-9089430v,50.166497362936084
u89834900L,45.21148352379522
K-6843993d,34.369972330876955
g19283665q,32.38387536054227
V21055732W,34.13774147238663
L20847256I,45.227681868792374
K20941520F,39.13700988078108
s-1506268E,32.974591913952054
s13306845G,55.9761056913666
t14118502r,32.547945310980396
l-1141377S,36.5044253066597
M63300651V,39.39380989512404
O-1741687v,49.45972740740479
J-1064181u,34.369972330876955
R-2596313V,33.21268804492894
i-1845254S,35.07299616429285
k-1573458g,74.70016453986922
Q-7165920T,43.13309595528537
K-7253573V,69.51359472604581
u-2045579o,47.46857507067961
o-7174642t,44.024160278777174
W38257448E,43.31243759585997
R15758843A,48.82457180990416
j-1164533d,40.94800686981514
K19878738u,41.476089013329116
F-1356357a,44.16017100106151
s18773736B,54.16805407250898
f-2195380L,34.18967415838988
I16894729d,48.62606809071021
x73377373J,43.43724348666343
A13983367R,50.34446011539188
W90386436H,36.96664598828719
d-1208731e,33.21268804492894
E10689597V,48.54350950936877
e18535481H,64.96370882311959
C-1401160X,44.41520043343231
D-8642892Q,47.87925987791749
y-9607515v,71.16865720079441
